기준분기,상권구분,상권지역,서비스업종,분기매출,분기당_매출건수,주중_매출금액,주말_매출금액
3,골목상권,노량진초등학교,가구,7164577,63,7164577,0
3,발달상권,사당역(사당),시계및귀금속,21867736,474,18237422,3630314
3,발달상권,등나무근린공원,가구,1704827160,2808,864296510,840530650
3,발달상권,등나무근린공원,시계및귀금속,79623125,603,47145322,32477803
3,발달상권,노원역,시계및귀금속,425922759,1897,284835513,141087246
3,골목상권,시흥초등학교(시흥1동우체국),시계및귀금속,1949889,35,1858962,90927
3,골목상권,남구로역 5번,시계및귀금속,91691227,295,55539475,36151752
3,발달상권,"강남구청(청담역_8번, 강남세무서)",가구,1453459841,596,1105849754,347610087
3,골목상권,신림역 8번,가전제품,5825584062,2524,2895812716,2929771346
3,발달상권,수유역,시계및귀금속,479210176,1150,414491494,64718682
3,발달상권,노원역,가구,179698886,376,117958766,61740120
3,골목상권,개봉1동주민센터,가구,92647653,288,27983373,64664280
3,골목상권,신대방역 4번,시계및귀금속,3413033,28,3413033,0
3,골목상권,시흥초등학교(시흥1동우체국),가구,18452555,70,18452555,0
3,발달상권,연희동,시계및귀금속,13089510,58,13089510,0
3,발달상권,방배역,시계및귀금속,63899644,576,52600936,11298708
3,골목상권,푸른들청소년도서관,시계및귀금속,22175744,188,18932914,3242830
3,발달상권,신림역(신림),시계및귀금속,133915576,1634,84265551,49650025
3,발달상권,양재역,시계및귀금속,167635590,1087,163467909,4167681
3,골목상권,원신초등학교(구세군관악영문교회),가전제품,75664175,249,75664175,0
3,골목상권,문성초등학교,가전제품,519907995,3855,309269917,210638078
3,발달상권,서교동(홍대),시계및귀금속,42451928,223,41083503,1368425
3,발달상권,압구정역,시계및귀금속,3012542736,25927,1569844961,1442697775
3,골목상권,도봉산입구,시계및귀금속,111516130,340,80984022,30532108
3,발달상권,충무로역,부동산중개업,508882785,51136,443451070,65431715
3,발달상권,성신여대,시계및귀금속,151708604,1166,95309606,56398998
3,발달상권,대학로(혜화역),시계및귀금속,45227434,487,41240850,3986584
3,발달상권,성신여대,가구,71296435,696,70451219,845216
3,발달상권,한성대입구역,시계및귀금속,6496767,268,3836217,2660550
3,골목상권,평창동서측,시계및귀금속,3233435,14,3233435,0
3,발달상권,롯데백화점(시청광장 지하쇼핑센터),시계및귀금속,13708891960,7201,10562074994,3146816966
3,골목상권,방학역 1번,시계및귀금속,18172578,85,16968450,1204128
3,발달상권,삼청동,가구,177839694,149,166000000,11839694
3,골목상권,홍은종합사회복지관,시계및귀금속,28416988,229,16084655,12332333
3,발달상권,광화문역,시계및귀금속,136171015,565,136171015,0
3,발달상권,아차산역,가구,408013817,722,339560672,68453145
3,발달상권,상봉역,가전제품,1216927200,3099,825185101,391742099
3,골목상권,수락산역 4번,가구,8227858,33,1611642,6616216
3,골목상권,망우본동주민센터,시계및귀금속,54476315,256,30935616,23540699
3,발달상권,신당역,가전제품,61405063,159,61405063,0
3,골목상권,창2동주민센터,가구,20878170,21,20878170,0
3,발달상권,천호역,가구,254017844,963,172892092,81125752
3,골목상권,돌곶이역 5번,가전제품,76405007,265,49915842,26489165
3,발달상권,등촌역,시계및귀금속,34150260,199,34150260,0
3,발달상권,장안동사거리,가구,14045890,142,11983456,2062434
3,골목상권,장스여성병원,가전제품,6000000,23,5350760,649240
3,발달상권,합정역,가전제품,32843853,165,6556041,26287812
3,골목상권,공릉동 국수거리,가구,65928890,106,55261096,10667794
3,발달상권,고속터미널(고속터미널역),시계및귀금속,15477814152,32512,13166791895,2311022257
3,골목상권,새절역 2번,시계및귀금속,12123450,69,12123450,0
3,발달상권,논현역 5번,가구,2076000000,1392,734455946,1341544054
3,발달상권,논현역,시계및귀금속,135067737,261,127776465,7291272
3,발달상권,신논현역,시계및귀금속,16257094090,4501,9988341517,6268752573
3,골목상권,아차산역 5번,가구,1859055226,2432,913585313,945469913
3,발달상권,학동역,시계및귀금속,13816597,185,11379462,2437135
3,골목상권,신내1동주민센터,시계및귀금속,85521785,96,81329541,4192244
3,발달상권,목동신시가지,가구,987837819,413,662201456,325636363
3,골목상권,내를건너서숲으로도서관,가전제품,5814794,104,5814794,0
3,골목상권,동대문중앙새마을금고본점,가구,1833333,33,1833333,0
3,골목상권,고려대역 4번,가구,852291,21,0,852291
3,골목상권,장안1동주민센터,가전제품,254436898,1004,224387153,30049745
3,전통시장,인헌시장(원당종합시장),시계및귀금속,19611932,84,7082253,12529679
3,전통시장,우림골목시장,가전제품,48417253,273,42955175,5462078
3,발달상권,구로전화국,가구,304591766,1147,190965514,113626252
3,발달상권,삼성역,시계및귀금속,2788643414,1605,2595875729,192767685
3,발달상권,삼성역,가전제품,55855797,130,55855797,0
3,발달상권,교육개발원입구사거리,가전제품,147056687,5115,147056687,0
3,골목상권,황학코아루아파트,시계및귀금속,8762175,41,8724802,37373
3,발달상권,내방역,가전제품,16699140,5,16699140,0
3,골목상권,신월1동주민센터,가구,54984290,80,16795201,38189089
3,발달상권,석촌고분역,가구,384063471,348,237909567,146153904
3,골목상권,석촌고분역 1번,가구,416947643,55,416947643,0
3,골목상권,동교초등학교,시계및귀금속,28616097,96,28453966,162131
3,골목상권,둔촌동역 1번(한산중학교),시계및귀금속,6398072,76,6363977,34095
3,전통시장,우림시장,시계및귀금속,76267202,429,42715186,33552016
3,전통시장,황학동주방가구거리상점가,가구,3828186201,7244,3559082946,269103255
3,골목상권,등촌3동주민센터,가구,162431815,269,48939896,113491919
3,전통시장,공릉동 도깨비시장,시계및귀금속,9864010,62,8720658,1143352
3,전통시장,방천골목시장,시계및귀금속,69418948,140,60178919,9240029
3,전통시장,회기시장,시계및귀금속,23904633,276,23361347,543286
3,전통시장,수유프라자,시계및귀금속,288166175,514,234386379,53779796
3,전통시장,전곡시장,시계및귀금속,7998788,16,7998788,0
3,전통시장,전곡시장,가구,10331847,31,3084133,7247714
3,전통시장,신월3동 골목시장,가전제품,43265556,409,43105708,159848
3,전통시장,황학동주방가구거리상점가,가전제품,307105222,751,240924838,66180384
3,전통시장,암사종합시장,시계및귀금속,12588834,90,9001404,3587430
3,골목상권,우장산힐스테이트,부동산중개업,38042775,48,0,38042775
3,전통시장,노룬산시장(노룬산골목시장),시계및귀금속,89868113,133,63870266,25997847
3,전통시장,전농로터리시장,가구,3848210,10,0,3848210
3,골목상권,성동구보건소,가전제품,38652973,766,38652973,0
3,전통시장,도림시장,시계및귀금속,28961557,109,26555292,2406265
3,전통시장,방이시장,가구,17181889,145,17181889,0
3,골목상권,모래내우체국,가전제품,6929599881,3344,4063529563,2866070318
3,골목상권,체부동홍종문가옥,시계및귀금속,3587881,120,3587881,0
3,전통시장,숭인시장,시계및귀금속,8142857,130,5529100,2613757
3,전통시장,사당시장,가전제품,1155685449,857,985448620,170236829
3,골목상권,마천역(마천초등학교),시계및귀금속,73581790,342,59175901,14405889
3,골목상권,대림성모병원,시계및귀금속,2637314,113,935821,1701493
3,관광특구,잠실 관광특구,시계및귀금속,316224475,1757,307182338,9042137
3,관광특구,이태원 관광특구,가구,143856328,92,98664656,45191672
3,관광특구,강남 마이스 관광특구,시계및귀금속,2794457547,1620,2601689862,192767685
3,골목상권,송파나루역 2번,시계및귀금속,37605428,154,34354960,3250468
3,골목상권,노량진역 6번,시계및귀금속,635604,35,531596,104008
3,골목상권,논현2동주민센터,시계및귀금속,121864815,208,43846834,78017981
3,골목상권,구반포역,가전제품,41948689,510,41948689,0
3,골목상권,창2동주민센터,시계및귀금속,7907877,17,4545155,3362722
3,골목상권,덕의초등학교,시계및귀금속,1732977,55,1530182,202795
3,골목상권,도봉역 2번,가전제품,93257143,1065,93257143,0
3,골목상권,대림썬프라자,시계및귀금속,5290148,20,3657566,1632582
3,골목상권,구로디지털단지역 4번,가구,118697759,296,47824772,70872987
3,골목상권,푸른동산공원,시계및귀금속,39000000,34,39000000,0
3,골목상권,남구로역 2번,시계및귀금속,36962394,69,36962394,0
3,골목상권,마천1치안센터,가전제품,62655270,148,60079608,2575662
3,골목상권,삼전역 1번,가구,74036451,106,56408725,17627726
3,골목상권,영신초등학교,가구,298859035,728,159604603,139254432
3,골목상권,삼전역 4번,시계및귀금속,12366908,206,4491209,7875699
3,골목상권,포이초등학교(개포목련어린이공원),가구,1399128987,4622,695747019,703381968
3,골목상권,아차산역 1번,가전제품,148476523,730,140243352,8233171
3,골목상권,우리은행응암동지점,시계및귀금속,18507165,497,9883179,8623986
3,골목상권,헌인가구단지,가구,233417091,438,132525256,100891835
3,골목상권,중곡3동주민센터,가구,113235696,356,87251425,25984271
3,골목상권,거여역 1번(거여공원),가구,18163001,28,16765847,1397154
3,골목상권,충정로역 6번,가구,1252999977,2280,866783384,386216593
3,골목상권,성자초등학교,가구,12340348,76,7548984,4791364
3,골목상권,광진정말공원,가구,6020067,54,4816054,1204013
3,골목상권,신정네거리역 2번,가구,42221510,127,25807100,16414410
3,골목상권,대동초등학교,시계및귀금속,44966590,66,34076672,10889918
3,발달상권,상계백병원,시계및귀금속,2938208,80,2878245,59963
3,발달상권,가산디지털단지,부동산중개업,7957373,5,7957373,0
3,골목상권,서초소방서,가구,276000000,211,213699075,62300925
3,골목상권,샘말어린이공원,가전제품,386481,13,386481,0
3,골목상권,도봉구 정병원,가전제품,1377378775,1124,1308490675,68888100
3,발달상권,상봉역,가구,37584791,188,15023447,22561344
3,골목상권,행당역 2번,시계및귀금속,26490989,161,20210721,6280268
3,골목상권,까치산역 1번,시계및귀금속,3541932,18,3541932,0
3,골목상권,도봉구보건소,시계및귀금속,138938536,606,138763435,175101
3,골목상권,4.19민주묘지역 2번,시계및귀금속,66726236,291,57164765,9561471
3,골목상권,석관중앙교회,가구,45787868,217,25332342,20455526
3,골목상권,역촌노인복지관,시계및귀금속,2295929,37,2149204,146725
3,골목상권,외대앞역 1번,가구,7457604,27,5344469,2113135
3,발달상권,명동역(명동재미로),가전제품,191000927,9927,191000927,0
3,골목상권,상봉역 4번,가전제품,8519956,60,8519956,0
3,발달상권,공릉역,시계및귀금속,22161434,113,19636642,2524792
3,발달상권,"신촌역(신촌역, 신촌로터리)",가전제품,2645668,9,0,2645668
3,골목상권,상봉역 4번,가구,127711978,264,100582780,27129198
3,발달상권,압구정로데오역(압구정로데오),시계및귀금속,2539636158,5927,1519660334,1019975824
3,발달상권,강변역(테크노마트),가전제품,8715213532,20458,6403922141,2311291391
3,골목상권,청량초등학교,가구,61941847,272,43632093,18309754
3,발달상권,동묘앞역(동묘),가전제품,103255176,411,103255176,0
3,발달상권,신설동역,가전제품,56103897,172,49213944,6889953
3,골목상권,러스크서울병원,시계및귀금속,39586206,87,37336989,2249217
3,골목상권,보문역 4번,가구,120907582,366,95040387,25867195
3,발달상권,사가정역,시계및귀금속,26875211,128,21045661,5829550
3,발달상권,약수역,시계및귀금속,117432046,486,90647796,26784250
3,발달상권,성수대교남단,가구,218537690,185,180130453,38407237
3,발달상권,왕십리역(왕십리),시계및귀금속,459532656,5726,382407586,77125070
3,발달상권,용산전자상가(용산역),시계및귀금속,119152653,555,118364490,788163
3,골목상권,방화역 3번,가구,887097,6,887097,0
3,발달상권,용산전자상가(용산역),가구,7247526,38,3716680,3530846
3,골목상권,까치산역 4번,시계및귀금속,75637987,266,68165835,7472152
3,발달상권,을지로4가역,가구,6368580638,5164,5180684997,1187895641
3,발달상권,이태원(이태원역),가구,40000000,18,0,40000000
3,골목상권,자양4동주민센터,가구,18119474,89,16394725,1724749
3,발달상권,목동사거리,가구,110362215,360,84471602,25890613
3,발달상권,둔촌역,가구,254103190,294,142052899,112050291
3,발달상권,문래역(문래로데오거리),시계및귀금속,691100319,4956,622744600,68355719
3,발달상권,목동역 8번출구,가구,56446281,133,40743802,15702479
3,발달상권,성수역,가전제품,42000000,51,28465319,13534681
3,발달상권,어린이대공원역,가전제품,111745865,338,111745865,0
3,골목상권,공항시장역 1번,가구,89843220,396,65573883,24269337
3,발달상권,포스코사거리,가전제품,3891000000,108772,3714933266,176066734
